drug_id,drug_N,file_name,imgfile,item_seq,json_file,back_color,camera_la,camera_lo,change_date,chart,color_class1,color_class2,di_class_no,di_company_mf,di_company_mf_en,di_edi_code,di_etc_otc_code,di_item_permit_date,dl_company,dl_company_en,dl_custom_shape,dl_idx,dl_mapping_code,dl_material,dl_material_en,dl_name,dl_name_en,drug_S,drug_dir,drug_shape,form_code_name,height,id,img_key,img_regist_ts,leng_long,leng_short,light_color,line_back,line_front,mark_code_back,mark_code_back_anal,mark_code_back_img,mark_code_front,mark_code_front_anal,mark_code_front_img,print_back,print_front,size,thick,width
K-010383,K-010383,K-010383_0_1_1_2_60_020_200.png,K-010383_0_1_1_2_60_020_200.png,200100383,TL_35_단일_unzipped/K-010383_json/K-010383_0_1_1_2_60_020_200.json,파랑색 배경,60,20,20201209.0,주황색의 원형 필름코팅정,주황,,[02390]기타의 소화기관용약,,,"642902470,A03450851",전문의약품,20010309,일동제약(주),Ildong Pharmaceutical,"정제, 저작정",10382,K-010383,브롬화피나베륨,Pinaverium Bromide,핀베린정(브롬화피나베륨),Pinverin Tab.,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147765846933000032.jpg,20041222.0,8.21,8.21,주백색,,,,,,,,,,ID,200,3.73,976
K-010467,K-010467,K-010467_0_2_1_2_70_200_200.png,K-010467_0_2_1_2_70_200_200.png,200100673,TL_35_단일_unzipped/K-010467_json/K-010467_0_2_1_2_70_200_200.json,연회색 배경,70,200,20160705.0,"흰색의 분말이 든 상, 하부 미황색의 경질캡슐제",노랑,노랑,[02220]진해거담제,,,622800850,일반의약품,20010430,(주)마더스제약,Mother'S Pharmaceutical,경질캡슐제,10466,K-010467,노스카핀|dl-메틸에페드린염산염|카르비녹사민말레산염|구아야콜설폰산칼륨|덱스트로메토르판브롬화수소산염수화물,Dextromethorphan Hydrobromide Hydrate| Carbinoxamine Maleate| DL-Methylephedrine Hydrochloride| Noscapine| Potassium Guaiacolsulfonate,프리카바에프캡슐 10mg/PTP,Fricava-F Cap.,정상알약,뒷면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/147427748827800158.jpg,20070313.0,14.2,5.05,주백색,,,,,,,,,,ANP FRF,200,5.32,976
K-010920,K-010920,K-010920_0_2_0_2_90_300_200.png,K-010920_0_2_0_2_90_300_200.png,200102577,TL_35_단일_unzipped/K-010920_json/K-010920_0_2_0_2_90_300_200.json,연회색 배경,90,300,20200401.0,흰색의원형정제,하양,,[01140]해열.진통.소염제,,,"653801880,A20704861",일반의약품,20010801,신일제약(주),Sinil Pharmaceutical,"정제, 저작정",10919,K-010920,아세트아미노펜제피세립,Acetaminophen,아세핀정,Acepin Tab.,정상알약,앞면,원형,나정,1280,1,http://connectdi.com/design/img/drug/151317992996500074.jpg,20041222.0,11.5,11.5,주백색,,-,,,,,,,,ACEPIN분할선325,200,4.8,976
K-010555,K-010555,K-010555_0_2_0_0_75_280_200.png,K-010555_0_2_0_0_75_280_200.png,200101037,TL_35_단일_unzipped/K-010555_json/K-010555_0_2_0_0_75_280_200.json,연회색 배경,75,280,20191128.0,백색의 타원형 정제,하양,,[02340]제산제,,,651900420,일반의약품,20011114,명인제약(주),Myung In Pharm,"정제, 저작정",10554,K-010555,건조수산화알루미늄겔|탄산마그네슘,Dried Aluminum Hydroxide Gel| Magnesium Carbonate　,메빌정 250mg/병,Mevil Tab.,정상알약,앞면,타원형,나정,1280,1,http://connectdi.com/design/img/drug/147427748827800064.jpg,20041222.0,15.0,8.0,전구색,,,,,,,"꽃잎,마름모",http://connectdi.com/design/img/drug/147938640332900082.jpg,MEVIL,마크,200,5.7,976
K-010856,K-010856,K-010856_0_0_0_2_75_160_200.png,K-010856_0_0_0_2_75_160_200.png,200102143,TL_35_단일_unzipped/K-010856_json/K-010856_0_0_0_2_75_160_200.json,검은색 배경,75,160,20201119.0,흰색의 원형 정제.,하양,,[02450]부신호르몬제,,,"653100990,A16251771",전문의약품,20010511,(주)비씨월드제약,Bcworld Pharm,"정제, 저작정",10855,K-010856,메칠프레드니솔론,Methylprednisolone,소메론정,Comeron Tab.,정상알약,앞면,원형,나정,1280,1,http://connectdi.com/design/img/drug/1NOwp2F6Bud.jpg,20100317.0,7.2,7.2,주백색,-,,,,,,,,분할선,MPS,200,3.2,976
K-010536,K-010536,K-010536_0_2_1_1_70_040_200.png,K-010536_0_2_1_1_70_040_200.png,200100936,TL_35_단일_unzipped/K-010536_json/K-010536_0_2_1_1_70_040_200.json,연회색 배경,70,40,20151210.0,녹색의 원형 장용피정제,초록,,"[02380]하제, 완장제",,,644800240,일반의약품,20010724,태극제약(주),Tai Guk Pharm,장용정제,10535,K-010536,비사코딜|틴나밸리센나열매,Bisacodyl| Tinnevelly Senna Fruit,뉴락스정 115mg/PTP (수출용),Newlax Tab.,정상알약,뒷면,원형,장용성필름코팅정,1280,1,http://connectdi.com/design/img/drug/147800431864400110.jpg,20080423.0,8.0,8.0,주광색,,,,,,,,,,TGNL,200,3.0,976
K-010531,K-010531,K-010531_0_2_0_1_75_260_200.png,K-010531_0_2_0_1_75_260_200.png,200100922,TL_35_단일_unzipped/K-010531_json/K-010531_0_2_0_1_75_260_200.json,연회색 배경,75,260,20180220.0,주황색의 장방형 필름코팅정,주황,,[01140]해열.진통.소염제,,,"644800460,A08651551",일반의약품,20010704,태극제약(주),Tai Guk Pharm,"정제, 저작정",10530,K-010531,덱시부프로펜,Dexibuprofen,로노펜정,Ronofen Tab.,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1NcjsrU2ZXv.jpg,20051128.0,14.7,8.7,주광색,,,,,,,,,RNP,TG,200,5.3,976
K-010442,K-010442,K-010442_0_0_0_2_75_120_200.png,K-010442_0_0_0_2_75_120_200.png,200100565,TL_35_단일_unzipped/K-010442_json/K-010442_0_0_0_2_75_120_200.json,검은색 배경,75,120,20190822.0,이약은 분할선을 가진 흰색의 장방형 필름코팅정제이다,하양,,[02390]기타의 소화기관용약,,,"641600030,A04303961",전문의약품,20011015,(주)대웅제약,Daewoong Pharmaceutical,"정제, 저작정",10441,K-010442,모사프리드시트르산염수화물,Mosapride Citrate Hydrate,가스모틴정 5mg,Gasmotin Tab. 5mg,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1MtU6vRYsGh.jpg,20050629.0,9.1,4.6,주백색,-,,,,,,,,분할선,D.W,200,3.6,976
K-011098,K-011098,K-011098_0_2_0_2_90_280_200.png,K-011098_0_2_0_2_90_280_200.png,200103537,TL_35_단일_unzipped/K-011098_json/K-011098_0_2_0_2_90_280_200.json,연회색 배경,90,280,20200804.0,연녹색의 장방형 장용성 필름코팅정 ,연두,,[02330]건위소화제,,,645800160,일반의약품,20011214,한솔신약(주),Hansol Pharm,장용정제,11097,K-011098,판크레아틴|셀룰라제|우담즙건조엑스|디메티콘,Dimethicone| Hemicellulase| Ox Bile Ext.| Pancreatin,베아로제정 175mg/PTP,Bearose Tab.,정상알약,앞면,장방형,장용성필름코팅정,1280,1,http://connectdi.com/design/img/drug/1NNuh6mJpHd.jpg,20201118.0,13.6,8.0,주백색,,,,,,,,,,T27,200,5.5,976
K-010426,K-010426,K-010426_0_2_0_0_90_020_200.png,K-010426_0_2_0_0_90_020_200.png,200100540,TL_35_단일_unzipped/K-010426_json/K-010426_0_2_0_0_90_020_200.json,연회색 배경,90,20,20151012.0,갈색의 타원형 제피정,노랑,,[01140]해열.진통.소염제,,,694200140,일반의약품,20010604,정우신약(주),Jungwoo Medicines,"정제, 저작정",10425,K-010426,작약가루|감초가루|아세트아미노펜|에텐자미드|카페인수화물,Acetaminophen| Caffeine| Ethenzamide| Peony Root Powder| Powdered Licorice,이즈펜정 250mg/포,Ijeupen Tab.,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427738395000108.jpg,20080423.0,18.15,8.5,전구색,,-,,,,,,,,J분할선W,200,6.3,976
K-010934,K-010934,K-010934_0_2_0_1_75_280_200.png,K-010934_0_2_0_1_75_280_200.png,200102622,TL_35_단일_unzipped/K-010934_json/K-010934_0_2_0_1_75_280_200.json,연회색 배경,75,280,20200212.0,"흰색-미황색의 분말이 든 상,하-분홍색 캡슐",분홍,분홍,"[06180]주로 그람양성, 음성균에 작용하는 것",화일약품(주),Hwail,"644100820,A21950871",전문의약품,20010206,제이더블유신약(주),Jw Shinyak,경질캡슐제,10933,K-010934,세파클러수화물,Cefaclor,파크러캡슐,Faclor Cap. 250mg,정상알약,앞면,장방형,"경질캡슐제, 산제",1280,1,http://connectdi.com/design/img/drug/1Mxwka5v1UF.jpg,20060502.0,17.6,6.07,주광색,,,,,,,,,,CSY PCC,200,6.35,976
K-010420,K-010420,K-010420_0_2_1_2_90_100_200.png,K-010420_0_2_1_2_90_100_200.png,200100496,TL_35_단일_unzipped/K-010420_json/K-010420_0_2_1_2_90_100_200.json,연회색 배경,90,100,20140728.0,갈색의 삼각형정제,회색,,[04290]기타의 종양치료제,,,,일반의약품,20011029,정우신약(주),Jungwoo Medicines,,10419,K-010420,시호|길경|천궁|복령|연교|앵피|방풍|독활|감초|형개|생강,Aralia Continentalis Root| Bupleurum Root| Cnidium Rhizome| Forsythia Fruit| Licorice| Platycodon Root| Poria| Prunus Bark| Raw Ginger| Saposhnikovia Root| Schizonepeta Spike,소독정 125mg/포,Sodok Tab.,정상알약,뒷면,삼각형,나정,1280,1,http://connectdi.com/design/img/drug/147427768615900146.jpg,20120423.0,10.0,10.0,주백색,,,,,,,,,,JW4,200,5.19,976
K-010320,K-010320,K-010320_0_0_0_0_90_000_200.png,K-010320_0_0_0_0_90_000_200.png,200100108,TL_35_단일_unzipped/K-010320_json/K-010320_0_0_0_0_90_000_200.json,검은색 배경,90,0,,,,,[03140]비타민 C 및 P제,,,643302760,일반의약품,20010309,(주)종근당,Chong Kun Dang Pharmaceutical,"정제, 저작정",10319,K-010320,아스코르브산과립,Ascorbic Acid 90% Gr.,종근당비타민씨정1000mg/PTP,Vitamin C Tab. 1000mg Chongkundang,정상알약,앞면,,,1280,1,,,,,전구색,,,,,,,,,,,200,,976
K-011224,K-011224,K-011224_0_0_0_0_75_040_200.png,K-011224_0_0_0_0_75_040_200.png,200108671,TL_35_단일_unzipped/K-011224_json/K-011224_0_0_0_0_75_040_200.json,검은색 배경,75,40,20170217.0,백색 내지 회백색의 볼록한 원통형 정제,하양,,[03960]당뇨병용제,Takeda Ireland Limited,,"670800150,696300140,E00510331",전문의약품,20010116,(주)셀트리온제약,Takeda Pharmaceutical Korea,,11223,K-011224,피오글리타존염산염,Pioglitazone Hydrochloride,액토스정 15mg,Actos Tab. 15mg,정상알약,앞면,원형,나정,1280,1,http://connectdi.com/design/img/drug/1NZLyogvU7r.jpg,20041222.0,7.1,7.1,전구색,,,,,,,,,15,ACTOS,200,2.8,976
K-010548,K-010548,K-010548_0_2_1_1_75_120_200.png,K-010548_0_2_1_1_75_120_200.png,200101022,TL_35_단일_unzipped/K-010548_json/K-010548_0_2_1_1_75_120_200.json,연회색 배경,75,120,20191014.0,백색의 타원형 정제,하양,,[01410]항히스타민제,,,"658201290,A09051291",일반의약품,20010821,(주)비보존제약,Inist Biopharm,"정제, 저작정",10547,K-010548,로라타딘,Loratadine,제이타딘정(로라타딘),J-tadine Tab.,정상알약,뒷면,타원형,나정,1280,1,http://connectdi.com/design/img/drug/151317981255500017.jpg,20041222.0,7.7,5.2,주광색,,-,,,,,,,,J분할선10,200,3.0,976
K-011155,K-011155,K-011155_0_2_0_1_75_200_200.png,K-011155_0_2_0_1_75_200_200.png,200103884,TL_35_단일_unzipped/K-011155_json/K-011155_0_2_0_1_75_200_200.json,연회색 배경,75,200,20201216.0,타원형의 적색 필름코팅정,빨강,,[03160]혼합비타민제(비타민AD 혼합제제를 제외),,,663602220,일반의약품,20010917,한국프라임제약(주),Korea Prime Pharm,"정제, 저작정",11154,K-011155,푸르설티아민|리보플라빈|피리독신염산염|시아노코발라민|아스코르브산|토코페롤아세테이트,Ascorbic Acid| Cyanocobalamin| D-α-Tocopherol Acetate| Riboflavin| Fursultiamine| Pyridoxine Hydrochloride,팜코라민정 60mg/PTP (수출용),Pamcoramin tab.,정상알약,앞면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147427863758000093.jpg,20090710.0,15.5,8.4,주광색,,,,,,,,,,KPP,200,5.2,976
K-027391,K-027391,K-027391_0_0_1_2_90_140_200.png,K-027391_0_0_1_2_90_140_200.png,201003156,TL_60_단일_unzipped/K-027391_json/K-027391_0_0_1_2_90_140_200.json,검은색 배경,90,140,20200421.0,분할선이 새겨진 엷은 황색의 육각형 정제,노랑,,[02140]혈압강하제,,,655402740,전문의약품,20100429,일성신약(주),Ilsung Pharmaceuticals,"정제, 저작정",27390,K-027391,에스암로디핀베실산염2.5수화물,S-Amlodipine Besylate 2.5 Hydrate,사브정 2.5mg,Sav Tab. 2.5mg,정상알약,뒷면,육각형,나정,1280,1,http://connectdi.com/design/img/drug/147426492165100101.jpg,20111017.0,8.26,4.58,주백색,-,,,,,,,,분할선,사브,200,2.3,976
K-027600,K-027600,K-027600_0_1_1_2_60_040_200.png,K-027600_0_1_1_2_60_040_200.png,201004170,TL_60_단일_unzipped/K-027600_json/K-027600_0_1_1_2_60_040_200.json,파랑색 배경,60,40,20180629.0,엷은 주황색의 타원형 필름코팅정제,주황,,[03990]따로 분류되지 않는 대사성 의약품,한림제약(주),Hanlim Pharm,641604720,전문의약품,20100623,(주)대웅제약,Daewoong Pharmaceutical,"정제, 저작정",27599,K-027600,리세드론산나트륨2.5수화물|콜레칼시페롤농축물,Cholecalciferol Concentrated Powder| Risedronate Sodium 2.5 Hydrate,리센플러스정,Ricen Plus Tab.,정상알약,뒷면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1N5PLuAiUY_.jpg,20130327.0,11.42,5.32,주백색,,,,,,,,,35,RD,200,4.06,976
K-027398,K-027398,K-027398_0_0_1_2_75_280_200.png,K-027398_0_0_1_2_75_280_200.png,201003163,TL_60_단일_unzipped/K-027398_json/K-027398_0_0_1_2_75_280_200.json,검은색 배경,75,280,20170805.0,밝은 파란색의 타원형 필름코팅정,파랑,,[03990]따로 분류되지 않는 대사성 의약품,(주)서울제약,Seoul Pharmaceuticals,684500480,전문의약품,20100429,화일약품(주),Hwail,"정제, 저작정",27397,K-027398,리세드론산나트륨2.5수화물,Risedronate Sodium 2.5 Hydrate,오스테론정 150mg,Osteron Tab. 150mg,정상알약,뒷면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426492165100083.jpg,20100628.0,12.0,6.0,주백색,,,,,,,,,RIS,HIP,200,4.0,976
K-027464,K-027464,K-027464_0_2_0_0_90_340_200.png,K-027464_0_2_0_0_90_340_200.png,201003397,TL_60_단일_unzipped/K-027464_json/K-027464_0_2_0_0_90_340_200.json,연회색 배경,90,340,20170805.0,밝은 파란색의 장방형 필름코팅정제,파랑,,[03990]따로 분류되지 않는 대사성 의약품,에이프로젠제약(주),Aprogen Pharmaceuticals,653401980,전문의약품,20100507,동국제약(주),Dongkook,"정제, 저작정",27463,K-027464,리세드론산나트륨2.5수화물,Risedronate Sodium,포스넬정 150mg,Fosnel Tab. 150mg,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/154333323956000026.jpg,20100617.0,11.8,5.8,전구색,,,,,,,,,150,FSN,200,3.8,976
K-027176,K-027176,K-027176_0_2_0_1_75_280_200.png,K-027176_0_2_0_1_75_280_200.png,201001725,TL_60_단일_unzipped/K-027176_json/K-027176_0_2_0_1_75_280_200.json,연회색 배경,75,280,20170805.0,밝은 파란색의 타원형 필름코팅정,파랑,,[03990]따로 분류되지 않는 대사성 의약품,,,652903120,전문의약품,20100226,(주)서울제약,Seoul Pharmaceuticals,"정제, 저작정",27175,K-027176,리세드론산나트륨2.5수화물,Risedronate Sodium 2.5 Hydrate,리세드린정 150mg,Risedrin Tab. 150mg,정상알약,앞면,장방형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426484987700001.jpg,20100507.0,11.8,5.9,주광색,,,,,,,,,RIS,SEL,200,3.9,976
K-027099,K-027099,K-027099_0_0_0_1_90_320_200.png,K-027099_0_0_0_1_90_320_200.png,201001041,TL_60_단일_unzipped/K-027099_json/K-027099_0_0_0_1_90_320_200.json,검은색 배경,90,320,20190805.0,노란색의 원형 필름코팅정,노랑,,[02180]동맥경화용제,,,641905390,전문의약품,20100129,보령제약(주),Boryung,"정제, 저작정",27098,K-027099,로수바스타틴칼슘,Rosuvastatin Calcium,크레산트정 5mg,Cresante Tab. 5mg,정상알약,앞면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/1NOwp2F64I-.jpg,20201023.0,7.1,7.1,주광색,,,,,,,,,,BRRS5,200,3.8,976
K-027440,K-027440,K-027440_0_2_1_0_70_180_200.png,K-027440_0_2_1_0_70_180_200.png,201003213,TL_60_단일_unzipped/K-027440_json/K-027440_0_2_1_0_70_180_200.json,연회색 배경,70,180,20170916.0,흰색 내지 회백색의 원형 정제,하양,,[03910]간장질환용제,,,642506270,전문의약품,20100430,동아에스티(주),Dong-A St,"정제, 저작정",27439,K-027440,아데포비어디피복실,Adefovir dipivoxil,헵세비어정 10mg,Hepsevir Tab. 10mg,정상알약,뒷면,원형,나정,1280,1,http://connectdi.com/design/img/drug/147426492165100184.jpg,20100519.0,7.02,7.05,전구색,,,,,,,,,HVT,DA,200,2.86,976
K-027185,K-027185,K-027185_0_0_0_2_90_280_200.png,K-027185_0_0_0_2_90_280_200.png,201001737,TL_60_단일_unzipped/K-027185_json/K-027185_0_0_0_2_90_280_200.json,검은색 배경,90,280,20200217.0,흰색의 원형 정제,하양,,[01220]골격근이완제,,,641804800,전문의약품,20100226,광동제약(주),Kwang Dong Pharmaceutical,"정제, 저작정",27184,K-027185,티자니딘염산염,Tizanidine Hydrochloride,티자리드정 1mg,Tizalead Tab. 1mg,정상알약,앞면,원형,나정,1280,1,http://connectdi.com/design/img/drug/154333333086600110.jpg,20100427.0,7.0,7.0,주백색,,-,,,,,,,,Y분할선Z,200,3.0,976
K-027091,K-027091,K-027091_0_0_1_0_90_340_200.png,K-027091_0_0_1_0_90_340_200.png,201001026,TL_60_단일_unzipped/K-027091_json/K-027091_0_0_1_0_90_340_200.json,검은색 배경,90,340,20190805.0,분홍색의 볼록한 원형 필름코팅정,분홍,,[02180]동맥경화용제,,,644307830,전문의약품,20100129,한국유나이티드제약(주),Korea United Pharm,"정제, 저작정",27090,K-027091,로수바스타틴칼슘,Rosuvastatin Calcium,로바스타정 10mg,Rovastar Tab. 10mg,정상알약,뒷면,원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426472635700044.jpg,20140929.0,7.0,7.0,전구색,,,,,,,,,RS10,UT,200,3.7,976
K-027607,K-027607,K-027607_0_0_0_1_75_200_200.png,K-027607_0_0_0_1_75_200_200.png,201004224,TL_60_단일_unzipped/K-027607_json/K-027607_0_0_0_1_75_200_200.json,검은색 배경,75,200,20170805.0,파란색의 타원형 필름코팅정,파랑,,[03990]따로 분류되지 않는 대사성 의약품,,,644307910,전문의약품,20100628,한국유나이티드제약(주),Korea United Pharm,"정제, 저작정",27606,K-027607,리세드론산나트륨2.5수화물,Risedronate Sodium 2.5 Hydrate,리세맥정 150mg,Risemac Tab. 150mg,정상알약,앞면,타원형,필름코팅정,1280,1,http://connectdi.com/design/img/drug/147426502377200120.jpg,20100908.0,11.8,5.9,주광색,,,,,,,,,R150,UT,200,4.1,976
K-027574,K-027574,K-027574_0_2_1_0_75_120_200.png,K-027574_0_2_1_0_75_120_200.png,201004044,TL_60_단일_unzipped/K-027574_json/K-027574_0_2_1_0_75_120_200.json,연회색 배경,75,120,20120709.0,황갈색의 내용물이 충진된 암적갈색의 장방형 연질캡슐,갈색,,[03160]혼합비타민제(비타민AD 혼합제제를 제외),,,657305440,일반의약품,20100616,(주)동구바이오제약,Dongkoo Bio&Pharma,연질캡슐제,27573,K-027574,니코틴산아미드|리보플라빈|아스코르브산|티아민염산염|레티놀팔미테이트|토코페롤아세테이트|피리독신염산염,Ascorbic Acid| Nicotinamide| Pyridoxine Hydrochloride| Retinol Palmitate| Riboflavin| Thiamine Hydrochloride| Tocopherol Acetate,파워톤연질캡슐 20mg/포,Powerton Soft Cap.,정상알약,뒷면,장방형,"연질캡슐제, 현탁상",1280,1,http://connectdi.com/design/img/drug/147426502377200063.jpg,20100927.0,23.5,8.5,전구색,,,,,,,,,,DKP P0,200,8.5,976
K-027235,K-027235,K-027235_0_0_0_0_90_300_200.png,K-027235_0_0_0_0_90_300_200.png,201002150,TL_60_단일_unzipped/K-027235_json/K-027235_0_0_0_0_90_300_200.json,검은색 배경,90,300,20180809.0,흰색 내지 미색의 양면이 볼록한 타원형의 서방정,하양,,[03960]당뇨병용제,,,661700580,전문의약품,20100318,머크(주),Merck,서방형정제,27234,K-027235,메트포르민염산염,Metformin Hydrochloride,글루코파지엑스알1000밀리그램서방정(메트포르민염산염),GLUCOPHAGE XR TAB. 1000MG,정상알약,앞면,타원형,서방정,1280,1,http://connectdi.com/design/img/drug/147426484987700130.jpg,20100607.0,22.5,12.0,전구색,,,,,,,,,1000,MERCK,200,8.0,976
